individual_local_identifier,date,temp_2m_celsius,temp_2m_celsius_max,temp_2m_celsius_min,wind_speed_10m,wind_direction_10m,surface_pressure_hpa,mean_sea_level_pressure_hpa,precipitation_mm,cloud_cover,boundary_layer_height,n_weather_points,era5_grid_distance_km_mean,era5_time_diff_hours_max
Amadeus + / DER AY620 (eobs 5703),2017-06-21,26.286785125732422,32.707184,18.124664,1.0653036832809448,200.47991943359375,988.932861328125,1014.6661376953125,0.045776367,0.41791480779647827,731.50830078125,288,13.539650312820362,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-06-22,28.203567504882812,34.471344,19.365631,2.528641939163208,207.87998962402344,987.8809204101562,1013.5302734375,4.4460297,0.5200411677360535,646.9396362304688,289,13.534515600206824,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-06-23,26.470930099487305,30.263824,22.044342,3.466334104537964,276.62213134765625,990.0661010742188,1015.9240112304688,2.7751923,0.4533774256706238,989.1259155273438,243,13.5426719610391,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-06-24,24.53807830810547,29.370758,17.703278,2.896803855895996,282.82025146484375,991.009521484375,1016.9932861328125,0.11730194,0.217498779296875,1274.922607421875,218,13.539731136893495,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-06-25,23.719472885131836,27.00943,18.444,3.2395126819610596,247.36509704589844,989.028076171875,1015.0086059570312,0.57792664,0.5648260712623596,1338.013427734375,218,13.539566909116681,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-06-26,25.43990135192871,31.28189,15.476715,1.5162920951843262,132.23541259765625,985.898681640625,1011.6688232421875,2.5196075,0.34898149967193604,1030.36572265625,216,13.540150245415388,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-06-27,24.369001388549805,28.197662,19.629547,1.4553881883621216,146.83938598632812,981.1552734375,1006.859130859375,1.627922,0.8525077104568481,875.9816284179688,218,13.544249697292747,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-06-28,22.18878173828125,26.05484,18.476715,3.0427515506744385,208.96224975585938,973.9757690429688,999.6029052734375,47.138214,0.9120247960090637,1041.0062255859375,218,13.539059246368412,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-06-29,19.098196029663086,23.04654,16.474762,3.7122955322265625,211.2139434814453,974.7425537109375,1000.5625610351562,31.24237,0.8898652791976929,920.2821655273438,217,13.540184007411534,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-06-30,19.27344512939453,23.5961,14.3368225,4.409110069274902,208.92152404785156,981.1306762695312,1007.1028442382812,11.4097595,0.5487763285636902,1365.1134033203125,218,13.535861368153654,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-07-01,17.060504913330078,19.133942,15.022125,4.7800798416137695,221.8892822265625,987.3115844726562,1013.5507202148438,16.742706,0.9360668063163757,928.434326171875,218,13.540082666424288,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-07-02,17.267873764038086,20.567291,14.583649,2.131218433380127,263.1949768066406,994.5140380859375,1020.9473876953125,28.478622,0.9374344944953918,585.3833618164062,218,13.539811176946662,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-07-03,20.675458908081055,24.433014,15.313873,1.7286733388900757,223.18634033203125,996.5739135742188,1022.894287109375,5.2957535,0.5364990234375,787.5381469726562,218,13.536050806850417,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-07-04,22.59600830078125,27.129547,14.697174,1.1104754209518433,178.1038818359375,994.2445068359375,1020.3672485351562,1.6593933,0.23811446130275726,715.6180419921875,217,13.539436876178064,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-07-05,25.394609451293945,30.974762,14.970123,0.8631779551506042,195.83535766601562,991.1981201171875,1017.0655517578125,0.70381165,0.38116735219955444,828.4898071289062,218,13.540857741092646,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-07-06,27.453123092651367,34.009186,16.399078,1.0748542547225952,163.16807556152344,990.6715698242188,1016.396240234375,0.0,0.23234452307224274,970.7098999023438,217,13.544904285003948,0.49805555555555553
Amadeus + / DER AY620 (eobs 5703),2017-07-07,27.131093978881836,32.206207,19.62735,2.298962116241455,222.7374267578125,990.3958129882812,1016.1964721679688,19.418716,0.5856362581253052,1015.5645751953125,218,13.54039348444263,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-07-08,26.188016891479492,30.703522,18.623688,1.2946375608444214,212.42156982421875,990.1882934570312,1016.02392578125,51.891327,0.49254554510116577,556.7127685546875,217,13.542599822752004,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-07-09,24.105125427246094,27.611725,19.760162,1.1964092254638672,136.24195861816406,986.734130859375,1012.5526123046875,18.579483,0.9705138802528381,400.1539306640625,218,13.540210052702363,0.49805555555555553
Amadeus + / DER AY620 (eobs 5703),2017-07-10,21.787734985351562,24.62857,19.174713,3.4964778423309326,229.4713897705078,984.1503295898438,1009.999267578125,112.607956,0.6637789011001587,937.0625,218,13.529657592468538,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-07-11,19.992931365966797,22.739166,16.95816,2.376101493835449,210.45745849609375,988.40869140625,1014.4891967773438,56.243896,0.7491863965988159,773.833984375,218,13.53735653747835,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-07-12,20.64079475402832,23.824127,17.846344,3.9849741458892822,228.8380584716797,987.4642944335938,1013.4756469726562,60.995102,0.7708040475845337,932.317138671875,218,13.525376532589483,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-07-13,19.189971923828125,23.396149,14.19986,2.1117279529571533,35.20413589477539,994.2565307617188,1020.5770263671875,0.0371933,0.3311012387275696,810.3020629882812,213,13.502253192363668,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-07-14,19.783334732055664,23.912994,14.542389,2.263967752456665,252.61083984375,991.0663452148438,1017.2278442382812,25.130272,0.3790920376777649,827.3442993164062,216,13.43480996217281,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-07-15,18.402706146240234,21.285797,14.451813,1.5290826559066772,241.97154235839844,996.6849365234375,1023.1129760742188,0.24032593,0.85296630859375,1000.120849609375,218,13.527002004912868,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-07-16,20.44914436340332,25.187408,12.963776,0.9851223230361938,149.6639404296875,997.6271362304688,1023.9765014648438,0.0,0.7320811152458191,530.8510131835938,218,13.504929444176131,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-07-17,23.589160919189453,29.038239,13.864655,1.2605677843093872,64.96322631835938,993.894775390625,1020.1509399414062,0.005722046,0.14197547733783722,763.5375366210938,218,12.056541071331308,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-07-18,25.76204490661621,32.416656,16.092926,1.6695939302444458,68.32787322998047,988.2918090820312,1015.8008422851562,22.221565,0.56010901927948,611.2017822265625,218,12.46375503697098,0.49805555555555553
Amadeus + / DER AY620 (eobs 5703),2017-07-19,28.154949188232422,34.11612,18.885406,2.4743144512176514,201.68821716308594,985.8538818359375,1011.4853515625,2.5348663,0.4623130261898041,1079.7275390625,218,13.287232571409819,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-07-20,22.981904983520508,26.095367,20.299957,2.8182373046875,196.51271057128906,986.6254272460938,1012.5147094726562,24.22142,0.6928011178970337,853.0079345703125,218,13.228018469082386,0.49805555555555553
Amadeus + / DER AY620 (eobs 5703),2017-07-21,23.147274017333984,28.477203,16.853912,1.5122673511505127,79.13138580322266,986.5785522460938,1012.4492797851562,64.34584,0.5973982810974121,689.6489868164062,216,13.252652365586439,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-07-22,22.681114196777344,27.039948,17.063873,2.1839709281921387,182.18380737304688,987.336181640625,1013.2601318359375,63.677788,0.5456178784370422,710.6943359375,218,13.304626505942306,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-07-23,20.014511108398438,22.217682,17.946686,2.6482043266296387,227.70957946777344,990.601806640625,1016.7510986328125,5.2957535,0.8730233311653137,1118.8416748046875,218,13.276151539658969,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-07-24,16.562070846557617,19.265778,14.515778,3.287543773651123,236.04275512695312,984.2509155273438,1010.35791015625,134.171,0.8223785161972046,828.332763671875,216,13.18792809013164,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-07-25,15.522915840148926,17.1044,13.798981,2.8035154342651367,253.29916381835938,985.1779174804688,1011.4345703125,96.47846,0.9651108384132385,655.9736938476562,218,13.287797990631649,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-07-26,17.40379524230957,21.875153,14.476959,3.340506076812744,255.1741485595703,985.1322631835938,1011.9096069335938,85.902695,0.8301671743392944,736.2228393554688,218,13.086895439610492,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-07-27,19.48496437072754,22.915192,15.834137,3.2328736782073975,206.01251220703125,984.7653198242188,1010.77880859375,58.073997,0.9908934235572815,602.1589965820312,218,13.409553876842052,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-07-28,19.836267471313477,23.520416,15.171783,1.442634105682373,211.4936981201172,988.6085205078125,1015.0841674804688,10.3292465,0.6761987209320068,791.6824951171875,218,13.029597046449574,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-07-29,22.73637580871582,28.44571,14.4086,2.290539264678955,178.36941528320312,989.1115112304688,1015.378662109375,0.0,0.578242301940918,696.6759033203125,218,13.369416834802973,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-07-30,24.334991455078125,28.191559,19.597076,2.453540802001953,212.160400390625,985.2432861328125,1012.0323486328125,38.53035,0.6172614097595215,747.6842041015625,218,12.743142385136206,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-07-31,23.081918716430664,26.296051,18.102203,1.6499390602111816,153.66622924804688,988.5218505859375,1014.4013671875,25.50602,0.5145501494407654,354.2098693847656,218,13.290325753173219,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-08-01,24.204317092895508,29.317047,18.374908,1.5987528562545776,181.67840576171875,985.6466064453125,1014.89599609375,15.729904,0.7989742159843445,308.3924255371094,217,6.786749080212651,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-08-02,25.274127960205078,30.217926,18.371246,1.350527048110962,194.15036010742188,986.7544555664062,1018.2846069335938,5.959511,0.6743180751800537,589.3724365234375,218,1.6911471186809672,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-08-03,26.595182418823242,30.32901,21.659088,2.258692741394043,219.4246826171875,982.8470458984375,1014.1649169921875,3.522873,0.7514675259590149,730.3128662109375,217,1.5810415047316448,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-08-04,24.107362747192383,26.588043,21.517487,2.3365066051483154,213.5836944580078,984.0097045898438,1015.5884399414062,3.988266,0.6845948696136475,750.7246704101562,214,1.50086335358895,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-08-05,23.075477600097656,27.760406,16.388092,3.0970425605773926,243.59793090820312,984.2557983398438,1015.83642578125,4.8980713,0.5170778036117554,886.9074096679688,218,1.4066331097283153,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-08-06,20.41910743713379,26.770416,14.17276,2.574378252029419,94.39680480957031,976.9727783203125,1021.2381591796875,0.34618378,0.37263041734695435,1107.2772216796875,218,6.340522441961367,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-08-07,24.27069091796875,34.957184,13.254059,2.614347219467163,205.27001953125,987.0245971679688,1014.7019653320312,0.0,0.33783575892448425,813.4166259765625,218,7.072911360303122,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-08-08,23.583829879760742,24.756012,22.158112,5.030186176300049,247.7423553466797,1005.7701416015625,1012.532958984375,156.72922,0.7017763257026672,747.890869140625,218,7.513196371596815,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-08-09,19.895008087158203,24.532867,16.27066,3.876514434814453,243.44573974609375,979.486083984375,1016.6135864257812,64.02302,0.44433537125587463,825.2608642578125,218,6.59894296187378,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-08-10,20.90658187866211,29.100494,12.000153,4.154755592346191,304.5399169921875,979.7985229492188,1019.9891357421875,0.022888184,0.038255322724580765,1182.4013671875,218,9.624661663539468,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-08-11,23.45890998840332,30.67569,15.869049,4.535898685455322,222.50279235839844,968.1890869140625,1020.0930786132812,0.0,0.3964676260948181,1023.1009521484375,217,12.208972970730088,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-08-12,26.95247459411621,37.02237,15.955719,2.3175387382507324,109.0208511352539,944.858642578125,1018.9813842773438,0.035762787,0.15488532185554504,1299.0960693359375,216,11.252751064394097,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-08-13,27.74575424194336,35.621735,21.553375,3.456493616104126,125.44758605957031,999.6874389648438,1014.0040893554688,0.0,0.03224056214094162,720.3935546875,218,10.161949522262416,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-08-14,26.436473846435547,29.681305,21.853668,4.927099227905273,105.04769134521484,1009.4122314453125,1012.6563110351562,0.0,0.011171964928507805,733.1246337890625,217,12.66284987464008,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-08-15,26.06084632873535,31.145905,22.51773,2.915041208267212,89.83633422851562,1008.7938842773438,1015.8668823242188,0.021457672,0.046437256038188934,379.9646301269531,218,10.47348991898282,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-08-16,26.636430740356445,33.812653,20.045074,2.2937698364257812,275.3771057128906,1003.4360961914062,1016.7907104492188,0.0,0.01592513546347618,374.3838806152344,218,10.110416707257551,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-08-17,26.787124633789062,33.767487,17.819,1.9346760511398315,233.41665649414062,986.4160766601562,1015.4507446289062,0.0,0.03388671949505806,378.687255859375,215,14.838774420695731,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-08-18,25.891357421875,31.995026,19.857574,2.1608996391296387,273.6720886230469,987.9969482421875,1014.0577392578125,0.0052452087,0.0192574393004179,344.372802734375,216,14.453745701628296,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-08-19,27.079439163208008,33.425934,20.279205,1.6759921312332153,294.4425048828125,984.8545532226562,1013.4337158203125,0.0,0.02851097658276558,355.3287353515625,218,14.777318628538588,0.49833333333333335
Amadeus + / DER AY620 (eobs 5703),2017-08-20,28.239398956298828,34.46646,21.722809,1.525270700454712,282.71759033203125,986.353271484375,1013.6062622070312,0.0,0.22845332324504852,292.6742248535156,217,14.071137884151378,0.49805555555555553
